Segment,Country,Product,"Discount Band","Units Sold","Manufacturing Price","Sale Price","Gross Sales",Discounts,Sales,COGS,Profit,Date,"Month Number","Month Name",Year
"Channel Partners",Germany," Carretera "," Medium ",1580," $3.00 "," $12.00 "," $18,960.00 "," $1,706.40 "," $17,253.60 "," $4,740.00 "," $12,513.60 ",9/1/2014,9," September ",2014
"Channel Partners",Canada," Carretera "," Medium ",2299," $3.00 "," $12.00 "," $27,588.00 "," $1,655.28 "," $25,932.72 "," $6,897.00 "," $19,035.72 ",10/1/2013,10," October ",2013
"Channel Partners",Germany," Paseo "," Medium ",1775," $10.00 "," $12.00 "," $21,300.00 "," $1,917.00 "," $19,383.00 "," $5,325.00 "," $14,058.00 ",11/1/2013,11," November ",2013
"Channel Partners",Canada," Velo "," Medium ",598," $120.00 "," $12.00 "," $7,176.00 "," $574.08 "," $6,601.92 "," $1,794.00 "," $4,807.92 ",3/1/2014,3," March ",2014
"Channel Partners",France," VTT "," Medium ",2234," $250.00 "," $12.00 "," $26,808.00 "," $2,412.72 "," $24,395.28 "," $6,702.00 "," $17,693.28 ",9/1/2013,9," September ",2013
"Channel Partners",France," VTT "," Medium ",1738.5," $250.00 "," $12.00 "," $20,862.00 "," $1,460.34 "," $19,401.66 "," $5,215.50 "," $14,186.16 ",4/1/2014,4," April ",2014
"Channel Partners",Germany," VTT "," Medium ",2215," $250.00 "," $12.00 "," $26,580.00 "," $1,860.60 "," $24,719.40 "," $6,645.00 "," $18,074.40 ",9/1/2013,9," September ",2013
"Channel Partners",Germany," VTT "," Medium ",880," $250.00 "," $12.00 "," $10,560.00 "," $950.40 "," $9,609.60 "," $2,640.00 "," $6,969.60 ",5/1/2014,5," May ",2014
"Channel Partners",Canada," VTT "," Medium ",3244.5," $250.00 "," $12.00 "," $38,934.00 "," $2,725.38 "," $36,208.62 "," $9,733.50 "," $26,475.12 ",1/1/2014,1," January ",2014
"Channel Partners",Germany," Montana "," Medium ",2342," $5.00 "," $12.00 "," $28,104.00 "," $1,405.20 "," $26,698.80 "," $7,026.00 "," $19,672.80 ",11/1/2014,11," November ",2014
"Channel Partners","United States of America"," Montana "," Medium ",2723," $5.00 "," $12.00 "," $32,676.00 "," $1,960.56 "," $30,715.44 "," $8,169.00 "," $22,546.44 ",11/1/2014,11," November ",2014
"Channel Partners",France," Montana "," Medium ",2342," $5.00 "," $12.00 "," $28,104.00 "," $1,967.28 "," $26,136.72 "," $7,026.00 "," $19,110.72 ",11/1/2014,11," November ",2014
"Channel Partners",Canada," Montana "," Medium ",2321," $5.00 "," $12.00 "," $27,852.00 "," $2,506.68 "," $25,345.32 "," $6,963.00 "," $18,382.32 ",11/1/2014,11," November ",2014
"Channel Partners",Mexico," Carretera "," Medium ",367," $3.00 "," $12.00 "," $4,404.00 "," $396.36 "," $4,007.64 "," $1,101.00 "," $2,906.64 ",10/1/2013,10," October ",2013
"Channel Partners",Canada," Paseo "," Medium ",2299," $10.00 "," $12.00 "," $27,588.00 "," $1,655.28 "," $25,932.72 "," $6,897.00 "," $19,035.72 ",10/1/2013,10," October ",2013
"Channel Partners",Mexico," Paseo "," Medium ",2763," $10.00 "," $12.00 "," $33,156.00 "," $2,320.92 "," $30,835.08 "," $8,289.00 "," $22,546.08 ",11/1/2013,11," November ",2013
"Channel Partners",France," Velo "," Medium ",1967," $120.00 "," $12.00 "," $23,604.00 "," $2,124.36 "," $21,479.64 "," $5,901.00 "," $15,578.64 ",3/1/2014,3," March ",2014
"Channel Partners",Mexico," Paseo "," Medium ",367," $10.00 "," $12.00 "," $4,404.00 "," $396.36 "," $4,007.64 "," $1,101.00 "," $2,906.64 ",10/1/2013,10," October ",2013
Enterprise,Canada," Velo "," Medium ",567," $120.00 "," $125.00 "," $70,875.00 "," $6,378.75 "," $64,496.25 "," $68,040.00 "," $(3,543.75)",9/1/2014,9," September ",2014
Enterprise,"United States of America"," Paseo "," Medium ",2797," $10.00 "," $125.00 "," $349,625.00 "," $31,466.25 "," $318,158.75 "," $335,640.00 "," $(17,481.25)",12/1/2014,12," December ",2014
Enterprise,Mexico," Velo "," Medium ",2110," $120.00 "," $125.00 "," $263,750.00 "," $23,737.50 "," $240,012.50 "," $253,200.00 "," $(13,187.50)",9/1/2014,9," September ",2014
Enterprise,Germany," Carretera "," Medium ",887," $3.00 "," $125.00 "," $110,875.00 "," $6,652.50 "," $104,222.50 "," $106,440.00 "," $(2,217.50)",12/1/2013,12," December ",2013
Enterprise,"United States of America"," Montana "," Medium ",3627," $5.00 "," $125.00 "," $453,375.00 "," $22,668.75 "," $430,706.25 "," $435,240.00 "," $(4,533.75)",7/1/2014,7," July ",2014
Enterprise,Mexico," Paseo "," Medium ",1114," $10.00 "," $125.00 "," $139,250.00 "," $11,140.00 "," $128,110.00 "," $133,680.00 "," $(5,570.00)",3/1/2014,3," March ",2014
Enterprise,"United States of America"," Paseo "," Medium ",2992," $10.00 "," $125.00 "," $374,000.00 "," $18,700.00 "," $355,300.00 "," $359,040.00 "," $(3,740.00)",3/1/2014,3," March ",2014
Enterprise,France," Paseo "," Medium ",2385," $10.00 "," $125.00 "," $298,125.00 "," $14,906.25 "," $283,218.75 "," $286,200.00 "," $(2,981.25)",3/1/2014,3," March ",2014
Enterprise,"United States of America"," Velo "," Medium ",2755," $120.00 "," $125.00 "," $344,375.00 "," $20,662.50 "," $323,712.50 "," $330,600.00 "," $(6,887.50)",2/1/2014,2," February ",2014
Enterprise,Mexico," VTT "," Medium ",877," $250.00 "," $125.00 "," $109,625.00 "," $9,866.25 "," $99,758.75 "," $105,240.00 "," $(5,481.25)",11/1/2014,11," November ",2014
Enterprise,"United States of America"," Paseo "," Medium ",861," $10.00 "," $125.00 "," $107,625.00 "," $5,381.25 "," $102,243.75 "," $103,320.00 "," $(1,076.25)",10/1/2014,10," October ",2014
Enterprise,Germany," Velo "," Medium ",807," $120.00 "," $125.00 "," $100,875.00 "," $5,043.75 "," $95,831.25 "," $96,840.00 "," $(1,008.75)",2/1/2014,2," February ",2014
Enterprise,France," Paseo "," Medium ",704," $10.00 "," $125.00 "," $88,000.00 "," $4,400.00 "," $83,600.00 "," $84,480.00 "," $(880.00)",10/1/2013,10," October ",2013
Enterprise,Germany," Montana "," Medium ",2500," $5.00 "," $125.00 "," $312,500.00 "," $21,875.00 "," $290,625.00 "," $300,000.00 "," $(9,375.00)",11/1/2013,11," November ",2013
Enterprise,"United States of America"," Montana "," Medium ",2797," $5.00 "," $125.00 "," $349,625.00 "," $31,466.25 "," $318,158.75 "," $335,640.00 "," $(17,481.25)",12/1/2014,12," December ",2014
Enterprise,"United States of America"," Velo "," Medium ",861," $120.00 "," $125.00 "," $107,625.00 "," $5,381.25 "," $102,243.75 "," $103,320.00 "," $(1,076.25)",10/1/2014,10," October ",2014
Enterprise,France," Velo "," Medium ",704," $120.00 "," $125.00 "," $88,000.00 "," $4,400.00 "," $83,600.00 "," $84,480.00 "," $(880.00)",10/1/2013,10," October ",2013
Enterprise,Germany," Velo "," Medium ",2087," $120.00 "," $125.00 "," $260,875.00 "," $18,261.25 "," $242,613.75 "," $250,440.00 "," $(7,826.25)",9/1/2014,9," September ",2014
Enterprise,Germany," Paseo "," Medium ",3513," $10.00 "," $125.00 "," $439,125.00 "," $30,738.75 "," $408,386.25 "," $421,560.00 "," $(13,173.75)",7/1/2014,7," July ",2014
Enterprise,Canada," Velo "," Medium ",952," $120.00 "," $125.00 "," $119,000.00 "," $7,140.00 "," $111,860.00 "," $114,240.00 "," $(2,380.00)",2/1/2014,2," February ",2014
Enterprise,France," Amarilla "," Medium ",1987.5," $260.00 "," $125.00 "," $248,437.50 "," $14,906.25 "," $233,531.25 "," $238,500.00 "," $(4,968.75)",1/1/2014,1," January ",2014
Enterprise,Mexico," Carretera "," Medium ",1540," $3.00 "," $125.00 "," $192,500.00 "," $15,400.00 "," $177,100.00 "," $184,800.00 "," $(7,700.00)",8/1/2014,8," August ",2014
Enterprise,Germany," Amarilla "," Medium ",994," $260.00 "," $125.00 "," $124,250.00 "," $8,697.50 "," $115,552.50 "," $119,280.00 "," $(3,727.50)",9/1/2013,9," September ",2013
Enterprise,Canada," Amarilla "," Medium ",1645," $260.00 "," $125.00 "," $205,625.00 "," $14,393.75 "," $191,231.25 "," $197,400.00 "," $(6,168.75)",5/1/2014,5," May ",2014
Enterprise,France," Montana "," Medium ",1857," $5.00 "," $125.00 "," $232,125.00 "," $20,891.25 "," $211,233.75 "," $222,840.00 "," $(11,606.25)",11/1/2013,11," November ",2013
Government,Germany," Montana "," Medium ",1159," $5.00 "," $7.00 "," $8,113.00 "," $405.65 "," $7,707.35 "," $5,795.00 "," $1,912.35 ",10/1/2013,10," October ",2013
Government,Germany," Paseo "," Medium ",1372," $10.00 "," $7.00 "," $9,604.00 "," $480.20 "," $9,123.80 "," $6,860.00 "," $2,263.80 ",1/1/2014,1," January ",2014
Government,Canada," Paseo "," Medium ",2349," $10.00 "," $7.00 "," $16,443.00 "," $822.15 "," $15,620.85 "," $11,745.00 "," $3,875.85 ",9/1/2013,9," September ",2013
Government,Mexico," Paseo "," Medium ",2689," $10.00 "," $7.00 "," $18,823.00 "," $941.15 "," $17,881.85 "," $13,445.00 "," $4,436.85 ",10/1/2014,10," October ",2014
Government,Mexico," VTT "," Medium ",2689," $250.00 "," $7.00 "," $18,823.00 "," $941.15 "," $17,881.85 "," $13,445.00 "," $4,436.85 ",10/1/2014,10," October ",2014
Government,Mexico," Amarilla "," Medium ",1683," $260.00 "," $7.00 "," $11,781.00 "," $589.05 "," $11,191.95 "," $8,415.00 "," $2,776.95 ",7/1/2014,7," July ",2014
Government,Germany," Amarilla "," Medium ",1159," $260.00 "," $7.00 "," $8,113.00 "," $405.65 "," $7,707.35 "," $5,795.00 "," $1,912.35 ",10/1/2013,10," October ",2013
Government,France," Carretera "," Medium ",1563," $3.00 "," $20.00 "," $31,260.00 "," $1,563.00 "," $29,697.00 "," $15,630.00 "," $14,067.00 ",5/1/2014,5," May ",2014
Government,France," VTT "," Medium ",2682," $250.00 "," $20.00 "," $53,640.00 "," $4,827.60 "," $48,812.40 "," $26,820.00 "," $21,992.40 ",11/1/2013,11," November ",2013
Government,Germany," Carretera "," Medium ",1016," $3.00 "," $7.00 "," $7,112.00 "," $355.60 "," $6,756.40 "," $5,080.00 "," $1,676.40 ",11/1/2013,11," November ",2013
Government,Mexico," VTT "," Medium ",521," $250.00 "," $7.00 "," $3,647.00 "," $328.23 "," $3,318.77 "," $2,605.00 "," $713.77 ",12/1/2014,12," December ",2014
Government,"United States of America"," Carretera "," Medium ",570," $3.00 "," $7.00 "," $3,990.00 "," $199.50 "," $3,790.50 "," $2,850.00 "," $940.50 ",12/1/2014,12," December ",2014
Government,France," Carretera "," Medium ",2487," $3.00 "," $7.00 "," $17,409.00 "," $870.45 "," $16,538.55 "," $12,435.00 "," $4,103.55 ",12/1/2014,12," December ",2014
Government,France," Montana "," Medium ",1384.5," $5.00 "," $350.00 "," $484,575.00 "," $24,228.75 "," $460,346.25 "," $359,970.00 "," $100,376.25 ",1/1/2014,1," January ",2014
Government,Mexico," Montana "," Medium ",720," $5.00 "," $350.00 "," $252,000.00 "," $12,600.00 "," $239,400.00 "," $187,200.00 "," $52,200.00 ",9/1/2013,9," September ",2013
Government,Mexico," Amarilla "," Medium ",1038," $260.00 "," $20.00 "," $20,760.00 "," $1,868.40 "," $18,891.60 "," $10,380.00 "," $8,511.60 ",6/1/2014,6," June ",2014
Government,France," Paseo "," Medium ",1303," $10.00 "," $20.00 "," $26,060.00 "," $1,303.00 "," $24,757.00 "," $13,030.00 "," $11,727.00 ",2/1/2014,2," February ",2014
Government,Germany," Velo "," Medium ",1307," $120.00 "," $350.00 "," $457,450.00 "," $41,170.50 "," $416,279.50 "," $339,820.00 "," $76,459.50 ",7/1/2014,7," July ",2014
Government,"United States of America"," Paseo "," Medium ",2327," $10.00 "," $7.00 "," $16,289.00 "," $814.45 "," $15,474.55 "," $11,635.00 "," $3,839.55 ",5/1/2014,5," May ",2014
Government,"United States of America"," Paseo "," Medium ",602," $10.00 "," $350.00 "," $210,700.00 "," $10,535.00 "," $200,165.00 "," $156,520.00 "," $43,645.00 ",6/1/2014,6," June ",2014
Government,"United States of America"," Carretera "," Medium ",1117.5," $3.00 "," $20.00 "," $22,350.00 "," $1,341.00 "," $21,009.00 "," $11,175.00 "," $9,834.00 ",1/1/2014,1," January ",2014
Government,Canada," Paseo "," Medium ",1228," $10.00 "," $350.00 "," $429,800.00 "," $21,490.00 "," $408,310.00 "," $319,280.00 "," $89,030.00 ",10/1/2013,10," October ",2013
Government,Canada," Paseo "," Medium ",1389," $10.00 "," $20.00 "," $27,780.00 "," $1,389.00 "," $26,391.00 "," $13,890.00 "," $12,501.00 ",10/1/2013,10," October ",2013
Government,Canada," Paseo "," Medium ",1802," $10.00 "," $20.00 "," $36,040.00 "," $1,802.00 "," $34,238.00 "," $18,020.00 "," $16,218.00 ",12/1/2013,12," December ",2013
Government,"United States of America"," Paseo "," Medium ",2663," $10.00 "," $20.00 "," $53,260.00 "," $2,663.00 "," $50,597.00 "," $26,630.00 "," $23,967.00 ",12/1/2014,12," December ",2014
Government,France," Paseo "," Medium ",2136," $10.00 "," $7.00 "," $14,952.00 "," $747.60 "," $14,204.40 "," $10,680.00 "," $3,524.40 ",12/1/2013,12," December ",2013
Government,"United States of America"," Velo "," Medium ",602," $120.00 "," $350.00 "," $210,700.00 "," $10,535.00 "," $200,165.00 "," $156,520.00 "," $43,645.00 ",6/1/2014,6," June ",2014
Government,"United States of America"," Velo "," Medium ",2832," $120.00 "," $20.00 "," $56,640.00 "," $2,832.00 "," $53,808.00 "," $28,320.00 "," $25,488.00 ",8/1/2014,8," August ",2014
Government,France," Velo "," Medium ",1579," $120.00 "," $20.00 "," $31,580.00 "," $1,579.00 "," $30,001.00 "," $15,790.00 "," $14,211.00 ",8/1/2014,8," August ",2014
Government,France," Velo "," Medium ",1033," $120.00 "," $20.00 "," $20,660.00 "," $1,033.00 "," $19,627.00 "," $10,330.00 "," $9,297.00 ",12/1/2013,12," December ",2013
Government,Canada," VTT "," Medium ",1389," $250.00 "," $20.00 "," $27,780.00 "," $1,389.00 "," $26,391.00 "," $13,890.00 "," $12,501.00 ",10/1/2013,10," October ",2013
Government,"United States of America"," VTT "," Medium ",1265," $250.00 "," $20.00 "," $25,300.00 "," $1,265.00 "," $24,035.00 "," $12,650.00 "," $11,385.00 ",11/1/2013,11," November ",2013
Government,Germany," VTT "," Medium ",2297," $250.00 "," $20.00 "," $45,940.00 "," $2,297.00 "," $43,643.00 "," $22,970.00 "," $20,673.00 ",11/1/2013,11," November ",2013
Government,"United States of America"," VTT "," Medium ",2663," $250.00 "," $20.00 "," $53,260.00 "," $2,663.00 "," $50,597.00 "," $26,630.00 "," $23,967.00 ",12/1/2014,12," December ",2014
Government,"United States of America"," VTT "," Medium ",570," $250.00 "," $7.00 "," $3,990.00 "," $199.50 "," $3,790.50 "," $2,850.00 "," $940.50 ",12/1/2014,12," December ",2014
Government,France," VTT "," Medium ",2487," $250.00 "," $7.00 "," $17,409.00 "," $870.45 "," $16,538.55 "," $12,435.00 "," $4,103.55 ",12/1/2014,12," December ",2014
Government,Germany," Amarilla "," Medium ",1350," $260.00 "," $350.00 "," $472,500.00 "," $23,625.00 "," $448,875.00 "," $351,000.00 "," $97,875.00 ",2/1/2014,2," February ",2014
Government,Canada," Amarilla "," Medium ",552," $260.00 "," $350.00 "," $193,200.00 "," $9,660.00 "," $183,540.00 "," $143,520.00 "," $40,020.00 ",8/1/2014,8," August ",2014
Government,Canada," Amarilla "," Medium ",1228," $260.00 "," $350.00 "," $429,800.00 "," $21,490.00 "," $408,310.00 "," $319,280.00 "," $89,030.00 ",10/1/2013,10," October ",2013
Government,"United States of America"," Carretera "," Medium ",263," $3.00 "," $7.00 "," $1,841.00 "," $110.46 "," $1,730.54 "," $1,315.00 "," $415.54 ",11/1/2013,11," November ",2013
Government,Mexico," Montana "," Medium ",980," $5.00 "," $350.00 "," $343,000.00 "," $20,580.00 "," $322,420.00 "," $254,800.00 "," $67,620.00 ",4/1/2014,4," April ",2014
Government,Germany," Montana "," Medium ",1460," $5.00 "," $350.00 "," $511,000.00 "," $30,660.00 "," $480,340.00 "," $379,600.00 "," $100,740.00 ",5/1/2014,5," May ",2014
Government,France," Montana "," Medium ",1403," $5.00 "," $7.00 "," $9,821.00 "," $589.26 "," $9,231.74 "," $7,015.00 "," $2,216.74 ",10/1/2013,10," October ",2013
Government,France," Paseo "," Medium ",1496," $10.00 "," $350.00 "," $523,600.00 "," $31,416.00 "," $492,184.00 "," $388,960.00 "," $103,224.00 ",6/1/2014,6," June ",2014
Government,"United States of America"," Paseo "," Medium ",727," $10.00 "," $350.00 "," $254,450.00 "," $15,267.00 "," $239,183.00 "," $189,020.00 "," $50,163.00 ",10/1/2013,10," October ",2013
Government,France," Velo "," Medium ",1496," $120.00 "," $350.00 "," $523,600.00 "," $31,416.00 "," $492,184.00 "," $388,960.00 "," $103,224.00 ",6/1/2014,6," June ",2014
Government,Mexico," Velo "," Medium ",1498," $120.00 "," $7.00 "," $10,486.00 "," $629.16 "," $9,856.84 "," $7,490.00 "," $2,366.84 ",6/1/2014,6," June ",2014
Government,France," Velo "," Medium ",2076," $120.00 "," $350.00 "," $726,600.00 "," $43,596.00 "," $683,004.00 "," $539,760.00 "," $143,244.00 ",10/1/2013,10," October ",2013
Government,Mexico," VTT "," Medium ",1498," $250.00 "," $7.00 "," $10,486.00 "," $629.16 "," $9,856.84 "," $7,490.00 "," $2,366.84 ",6/1/2014,6," June ",2014
Government,Mexico," VTT "," Medium ",1123," $250.00 "," $20.00 "," $22,460.00 "," $1,347.60 "," $21,112.40 "," $11,230.00 "," $9,882.40 ",11/1/2013,11," November ",2013
Government,Mexico," Amarilla "," Medium ",1679," $260.00 "," $350.00 "," $587,650.00 "," $35,259.00 "," $552,391.00 "," $436,540.00 "," $115,851.00 ",9/1/2014,9," September ",2014
Government,"United States of America"," Amarilla "," Medium ",727," $260.00 "," $350.00 "," $254,450.00 "," $15,267.00 "," $239,183.00 "," $189,020.00 "," $50,163.00 ",10/1/2013,10," October ",2013
Government,France," Amarilla "," Medium ",1403," $260.00 "," $7.00 "," $9,821.00 "," $589.26 "," $9,231.74 "," $7,015.00 "," $2,216.74 ",10/1/2013,10," October ",2013
Government,France," Amarilla "," Medium ",2076," $260.00 "," $350.00 "," $726,600.00 "," $43,596.00 "," $683,004.00 "," $539,760.00 "," $143,244.00 ",10/1/2013,10," October ",2013
Government,France," Paseo "," Medium ",1757," $10.00 "," $20.00 "," $35,140.00 "," $2,108.40 "," $33,031.60 "," $17,570.00 "," $15,461.60 ",10/1/2013,10," October ",2013
Government,Germany," Velo "," Medium ",1001," $120.00 "," $20.00 "," $20,020.00 "," $1,201.20 "," $18,818.80 "," $10,010.00 "," $8,808.80 ",8/1/2014,8," August ",2014
Government,Mexico," Velo "," Medium ",1333," $120.00 "," $7.00 "," $9,331.00 "," $559.86 "," $8,771.14 "," $6,665.00 "," $2,106.14 ",11/1/2014,11," November ",2014
Government,Mexico," Carretera "," Medium ",1834," $3.00 "," $20.00 "," $36,680.00 "," $2,567.60 "," $34,112.40 "," $18,340.00 "," $15,772.40 ",9/1/2013,9," September ",2013
Government,France," Paseo "," Medium ",1031," $10.00 "," $7.00 "," $7,217.00 "," $505.19 "," $6,711.81 "," $5,155.00 "," $1,556.81 ",9/1/2013,9," September ",2013
Government,Canada," Velo "," Medium ",1135," $120.00 "," $7.00 "," $7,945.00 "," $556.15 "," $7,388.85 "," $5,675.00 "," $1,713.85 ",6/1/2014,6," June ",2014
Government,"United States of America"," Velo "," Medium ",547," $120.00 "," $7.00 "," $3,829.00 "," $268.03 "," $3,560.97 "," $2,735.00 "," $825.97 ",11/1/2014,11," November ",2014
Government,Canada," Velo "," Medium ",1582," $120.00 "," $7.00 "," $11,074.00 "," $775.18 "," $10,298.82 "," $7,910.00 "," $2,388.82 ",12/1/2014,12," December ",2014
Government,Canada," VTT "," Medium ",1582," $250.00 "," $7.00 "," $11,074.00 "," $775.18 "," $10,298.82 "," $7,910.00 "," $2,388.82 ",12/1/2014,12," December ",2014
Government,Canada," Amarilla "," Medium ",1135," $260.00 "," $7.00 "," $7,945.00 "," $556.15 "," $7,388.85 "," $5,675.00 "," $1,713.85 ",6/1/2014,6," June ",2014
Government,"United States of America"," Carretera "," Medium ",1761," $3.00 "," $350.00 "," $616,350.00 "," $43,144.50 "," $573,205.50 "," $457,860.00 "," $115,345.50 ",3/1/2014,3," March ",2014
Government,France," Montana "," Medium ",1976," $5.00 "," $20.00 "," $39,520.00 "," $2,766.40 "," $36,753.60 "," $19,760.00 "," $16,993.60 ",10/1/2014,10," October ",2014
Government,France," Montana "," Medium ",1757," $5.00 "," $20.00 "," $35,140.00 "," $2,108.40 "," $33,031.60 "," $17,570.00 "," $15,461.60 ",10/1/2013,10," October ",2013
Government,France," Paseo "," Medium ",1535," $10.00 "," $20.00 "," $30,700.00 "," $2,149.00 "," $28,551.00 "," $15,350.00 "," $13,201.00 ",9/1/2014,9," September ",2014
Government,Germany," Paseo "," Medium ",2125," $10.00 "," $7.00 "," $14,875.00 "," $1,041.25 "," $13,833.75 "," $10,625.00 "," $3,208.75 ",12/1/2013,12," December ",2013
Government,Mexico," Velo "," Medium ",609," $120.00 "," $20.00 "," $12,180.00 "," $852.60 "," $11,327.40 "," $6,090.00 "," $5,237.40 ",8/1/2014,8," August ",2014
Government,France," Velo "," Medium ",1976," $120.00 "," $20.00 "," $39,520.00 "," $2,766.40 "," $36,753.60 "," $19,760.00 "," $16,993.60 ",10/1/2014,10," October ",2014
Government,"United States of America"," Velo "," Medium ",1421," $120.00 "," $20.00 "," $28,420.00 "," $1,989.40 "," $26,430.60 "," $14,210.00 "," $12,220.60 ",12/1/2013,12," December ",2013
Government,Germany," Velo "," Medium ",588," $120.00 "," $20.00 "," $11,760.00 "," $823.20 "," $10,936.80 "," $5,880.00 "," $5,056.80 ",12/1/2013,12," December ",2013
Government,France," Amarilla "," Medium ",2876," $260.00 "," $350.00 "," $1,006,600.00 "," $70,462.00 "," $936,138.00 "," $747,760.00 "," $188,378.00 ",9/1/2014,9," September ",2014
Government,Canada," Amarilla "," Medium ",1118," $260.00 "," $20.00 "," $22,360.00 "," $1,565.20 "," $20,794.80 "," $11,180.00 "," $9,614.80 ",11/1/2014,11," November ",2014
Government,Canada," Montana "," Medium ",488," $5.00 "," $7.00 "," $3,416.00 "," $273.28 "," $3,142.72 "," $2,440.00 "," $702.72 ",2/1/2014,2," February ",2014
Government,"United States of America"," Montana "," Medium ",1282," $5.00 "," $20.00 "," $25,640.00 "," $2,051.20 "," $23,588.80 "," $12,820.00 "," $10,768.80 ",6/1/2014,6," June ",2014
Government,Canada," Paseo "," Medium ",257," $10.00 "," $7.00 "," $1,799.00 "," $143.92 "," $1,655.08 "," $1,285.00 "," $370.08 ",5/1/2014,5," May ",2014
Government,"United States of America"," Amarilla "," Medium ",1282," $260.00 "," $20.00 "," $25,640.00 "," $2,051.20 "," $23,588.80 "," $12,820.00 "," $10,768.80 ",6/1/2014,6," June ",2014
Government,Mexico," Carretera "," Medium ",1362," $3.00 "," $350.00 "," $476,700.00 "," $38,136.00 "," $438,564.00 "," $354,120.00 "," $84,444.00 ",12/1/2014,12," December ",2014
Government,Canada," Montana "," Medium ",708," $5.00 "," $20.00 "," $14,160.00 "," $1,132.80 "," $13,027.20 "," $7,080.00 "," $5,947.20 ",6/1/2014,6," June ",2014
Government,Germany," Montana "," Medium ",645," $5.00 "," $20.00 "," $12,900.00 "," $1,032.00 "," $11,868.00 "," $6,450.00 "," $5,418.00 ",7/1/2014,7," July ",2014
Government,Germany," Paseo "," Medium ",1259," $10.00 "," $7.00 "," $8,813.00 "," $705.04 "," $8,107.96 "," $6,295.00 "," $1,812.96 ",4/1/2014,4," April ",2014
Government,Germany," Paseo "," Medium ",1095," $10.00 "," $7.00 "," $7,665.00 "," $613.20 "," $7,051.80 "," $5,475.00 "," $1,576.80 ",5/1/2014,5," May ",2014
Government,Germany," Paseo "," Medium ",1366," $10.00 "," $20.00 "," $27,320.00 "," $2,185.60 "," $25,134.40 "," $13,660.00 "," $11,474.40 ",6/1/2014,6," June ",2014
Government,"United States of America"," Paseo "," Medium ",678," $10.00 "," $7.00 "," $4,746.00 "," $379.68 "," $4,366.32 "," $3,390.00 "," $976.32 ",8/1/2014,8," August ",2014
Government,Germany," Paseo "," Medium ",1598," $10.00 "," $7.00 "," $11,186.00 "," $894.88 "," $10,291.12 "," $7,990.00 "," $2,301.12 ",8/1/2014,8," August ",2014
Government,Germany," Paseo "," Medium ",2409," $10.00 "," $7.00 "," $16,863.00 "," $1,349.04 "," $15,513.96 "," $12,045.00 "," $3,468.96 ",9/1/2013,9," September ",2013
Government,Germany," Paseo "," Medium ",1934," $10.00 "," $20.00 "," $38,680.00 "," $3,094.40 "," $35,585.60 "," $19,340.00 "," $16,245.60 ",9/1/2014,9," September ",2014
